PartitionKey,RowKey,Date,LW,RH,Rain,Temperature
5048,2024-01-01 00:00:00+00:00,2024-01-01T00:00:00Z,1,68,0.8,8
5048,2024-01-01 01:00:00+00:00,2024-01-01T01:00:00Z,0,69,0,7.7
5048,2024-01-01 02:00:00+00:00,2024-01-01T02:00:00Z,1,69,2.8,7.6
5048,2024-01-01 03:00:00+00:00,2024-01-01T03:00:00Z,1,69,0.4,7.7
5048,2024-01-01 04:00:00+00:00,2024-01-01T04:00:00Z,0,70,0,7.5
5048,2024-01-01 05:00:00+00:00,2024-01-01T05:00:00Z,0,70,0,7.4
5048,2024-01-01 06:00:00+00:00,2024-01-01T06:00:00Z,0,74,0,6.6
5048,2024-01-01 07:00:00+00:00,2024-01-01T07:00:00Z,0,76,0,6.2
5048,2024-01-01 08:00:00+00:00,2024-01-01T08:00:00Z,0,84,0,4.8
5048,2024-01-01 09:00:00+00:00,2024-01-01T09:00:00Z,1,90,0,3.9
5048,2024-01-01 10:00:00+00:00,2024-01-01T10:00:00Z,1,88,0,4.2
5048,2024-01-01 11:00:00+00:00,2024-01-01T11:00:00Z,0,81,0,5.3
5048,2024-01-01 12:00:00+00:00,2024-01-01T12:00:00Z,0,74,0,6.7
5048,2024-01-01 13:00:00+00:00,2024-01-01T13:00:00Z,0,64,0,8.7
5048,2024-01-01 14:00:00+00:00,2024-01-01T14:00:00Z,0,59,0,9.9
5048,2024-01-01 15:00:00+00:00,2024-01-01T15:00:00Z,0,58,0,10.3
5048,2024-01-01 16:00:00+00:00,2024-01-01T16:00:00Z,0,61,0,9.6
5048,2024-01-01 17:00:00+00:00,2024-01-01T17:00:00Z,0,64,0,8.9
5048,2024-01-01 18:00:00+00:00,2024-01-01T18:00:00Z,0,65,0,8.5
5048,2024-01-01 19:00:00+00:00,2024-01-01T19:00:00Z,0,66,0,8.3
5048,2024-01-01 20:00:00+00:00,2024-01-01T20:00:00Z,0,67,0,8.2
5048,2024-01-01 21:00:00+00:00,2024-01-01T21:00:00Z,0,75,0,6.4
5048,2024-01-01 22:00:00+00:00,2024-01-01T22:00:00Z,0,71,0,7.3
5048,2024-01-01 23:00:00+00:00,2024-01-01T23:00:00Z,0,67,0,8.2
5048,2024-01-02 00:00:00+00:00,2024-01-02T00:00:00Z,0,64,0,8.1
5048,2024-01-02 01:00:00+00:00,2024-01-02T01:00:00Z,0,67,0,7.5
5048,2024-01-02 02:00:00+00:00,2024-01-02T02:00:00Z,0,71,0,6.5
5048,2024-01-02 03:00:00+00:00,2024-01-02T03:00:00Z,0,72,0,6.4
5048,2024-01-02 04:00:00+00:00,2024-01-02T04:00:00Z,0,77,0,5.4
5048,2024-01-02 05:00:00+00:00,2024-01-02T05:00:00Z,0,80,0,4.9
5048,2024-01-02 06:00:00+00:00,2024-01-02T06:00:00Z,0,80,0,4.8
5048,2024-01-02 07:00:00+00:00,2024-01-02T07:00:00Z,1,86,0,3.9
5048,2024-01-02 08:00:00+00:00,2024-01-02T08:00:00Z,1,88,0,3.5
5048,2024-01-02 09:00:00+00:00,2024-01-02T09:00:00Z,1,86,0,3.8
5048,2024-01-02 10:00:00+00:00,2024-01-02T10:00:00Z,0,81,0,4.6
5048,2024-01-02 11:00:00+00:00,2024-01-02T11:00:00Z,0,76,0,5.6
5048,2024-01-02 12:00:00+00:00,2024-01-02T12:00:00Z,0,68,0,7.2
5048,2024-01-02 13:00:00+00:00,2024-01-02T13:00:00Z,0,66,0,7.6
5048,2024-01-02 14:00:00+00:00,2024-01-02T14:00:00Z,0,64,0,8.1
5048,2024-01-02 15:00:00+00:00,2024-01-02T15:00:00Z,0,69,0,7
5048,2024-01-02 16:00:00+00:00,2024-01-02T16:00:00Z,0,76,0,5.5
5048,2024-01-02 17:00:00+00:00,2024-01-02T17:00:00Z,0,78,0,5.2
5048,2024-01-02 18:00:00+00:00,2024-01-02T18:00:00Z,0,81,0,4.6
5048,2024-01-02 19:00:00+00:00,2024-01-02T19:00:00Z,0,81,0,4.6
5048,2024-01-02 20:00:00+00:00,2024-01-02T20:00:00Z,0,81,0,4.7
5048,2024-01-02 21:00:00+00:00,2024-01-02T21:00:00Z,0,80,0,4.8
5048,2024-01-02 22:00:00+00:00,2024-01-02T22:00:00Z,0,80,0,4.9
5048,2024-01-02 23:00:00+00:00,2024-01-02T23:00:00Z,0,80,0,4.8
5048,2024-01-03 00:00:00+00:00,2024-01-03T00:00:00Z,1,92,0,4.9
5048,2024-01-03 01:00:00+00:00,2024-01-03T01:00:00Z,1,92,0,5
5048,2024-01-03 02:00:00+00:00,2024-01-03T02:00:00Z,1,91,0,5.1
5048,2024-01-03 03:00:00+00:00,2024-01-03T03:00:00Z,1,91,0,5.1
5048,2024-01-03 04:00:00+00:00,2024-01-03T04:00:00Z,1,90,0,5.2
5048,2024-01-03 05:00:00+00:00,2024-01-03T05:00:00Z,1,89,0,5.4
5048,2024-01-03 06:00:00+00:00,2024-01-03T06:00:00Z,1,88,0,5.6
5048,2024-01-03 07:00:00+00:00,2024-01-03T07:00:00Z,1,88,0,5.5
5048,2024-01-03 08:00:00+00:00,2024-01-03T08:00:00Z,1,88,0,5.5
5048,2024-01-03 09:00:00+00:00,2024-01-03T09:00:00Z,1,88,0,5.5
5048,2024-01-03 10:00:00+00:00,2024-01-03T10:00:00Z,0,85,0,6
5048,2024-01-03 11:00:00+00:00,2024-01-03T11:00:00Z,0,83,0,6.4
5048,2024-01-03 12:00:00+00:00,2024-01-03T12:00:00Z,0,73,0,8.2
5048,2024-01-03 13:00:00+00:00,2024-01-03T13:00:00Z,0,68,0,9.4
5048,2024-01-03 14:00:00+00:00,2024-01-03T14:00:00Z,0,67,0,9.6
5048,2024-01-03 15:00:00+00:00,2024-01-03T15:00:00Z,0,68,0,9.4
5048,2024-01-03 16:00:00+00:00,2024-01-03T16:00:00Z,0,71,0,8.8
5048,2024-01-03 17:00:00+00:00,2024-01-03T17:00:00Z,0,74,0,8.1
5048,2024-01-03 18:00:00+00:00,2024-01-03T18:00:00Z,0,77,0,7.5
5048,2024-01-03 19:00:00+00:00,2024-01-03T19:00:00Z,0,79,0,7.2
5048,2024-01-03 20:00:00+00:00,2024-01-03T20:00:00Z,0,80,0,6.9
5048,2024-01-03 21:00:00+00:00,2024-01-03T21:00:00Z,0,80,0,7
5048,2024-01-03 22:00:00+00:00,2024-01-03T22:00:00Z,0,81,0,6.8
5048,2024-01-03 23:00:00+00:00,2024-01-03T23:00:00Z,0,84,0,6.3
5048,2024-01-04 00:00:00+00:00,2024-01-04T00:00:00Z,0,79,0,6.3
5048,2024-01-04 01:00:00+00:00,2024-01-04T01:00:00Z,0,80,0,6.1
5048,2024-01-04 02:00:00+00:00,2024-01-04T02:00:00Z,0,81,0,5.9
5048,2024-01-04 03:00:00+00:00,2024-01-04T03:00:00Z,1,88,0,4.8
5048,2024-01-04 04:00:00+00:00,2024-01-04T04:00:00Z,1,86,0,5.1
5048,2024-01-04 05:00:00+00:00,2024-01-04T05:00:00Z,1,88,0,4.8
5048,2024-01-04 06:00:00+00:00,2024-01-04T06:00:00Z,1,89,0,4.5
5048,2024-01-04 07:00:00+00:00,2024-01-04T07:00:00Z,1,89,0,4.6
5048,2024-01-04 08:00:00+00:00,2024-01-04T08:00:00Z,1,91,0,4.3
5048,2024-01-04 09:00:00+00:00,2024-01-04T09:00:00Z,1,89,0,4.6
5048,2024-01-04 10:00:00+00:00,2024-01-04T10:00:00Z,0,81,0,6
5048,2024-01-04 11:00:00+00:00,2024-01-04T11:00:00Z,0,69,0,8.3
5048,2024-01-04 12:00:00+00:00,2024-01-04T12:00:00Z,0,62,0,9.8
5048,2024-01-04 13:00:00+00:00,2024-01-04T13:00:00Z,0,61,0,10
5048,2024-01-04 14:00:00+00:00,2024-01-04T14:00:00Z,0,62,0,9.9
5048,2024-01-04 15:00:00+00:00,2024-01-04T15:00:00Z,0,64,0,9.4
5048,2024-01-04 16:00:00+00:00,2024-01-04T16:00:00Z,0,64,0,9.3
5048,2024-01-04 17:00:00+00:00,2024-01-04T17:00:00Z,0,69,0,8.2
5048,2024-01-04 18:00:00+00:00,2024-01-04T18:00:00Z,0,73,0,7.5
5048,2024-01-04 19:00:00+00:00,2024-01-04T19:00:00Z,0,73,0,7.4
5048,2024-01-04 20:00:00+00:00,2024-01-04T20:00:00Z,0,74,0,7.2
5048,2024-01-04 21:00:00+00:00,2024-01-04T21:00:00Z,0,74,0,7.2
5048,2024-01-04 22:00:00+00:00,2024-01-04T22:00:00Z,0,74,0,7.2
5048,2024-01-04 23:00:00+00:00,2024-01-04T23:00:00Z,0,75,0,7.1
5048,2024-01-05 00:00:00+00:00,2024-01-05T00:00:00Z,1,87,0,7.1
5048,2024-01-05 01:00:00+00:00,2024-01-05T01:00:00Z,1,90,0,6.6
5048,2024-01-05 02:00:00+00:00,2024-01-05T02:00:00Z,1,92,0,6.2
5048,2024-01-05 03:00:00+00:00,2024-01-05T03:00:00Z,1,94,0,5.9
5048,2024-01-05 04:00:00+00:00,2024-01-05T04:00:00Z,1,95,0,5.8
5048,2024-01-05 05:00:00+00:00,2024-01-05T05:00:00Z,1,92,0,6.2
5048,2024-01-05 06:00:00+00:00,2024-01-05T06:00:00Z,1,91,0,6.4
5048,2024-01-05 07:00:00+00:00,2024-01-05T07:00:00Z,1,87,0,7.1
5048,2024-01-05 08:00:00+00:00,2024-01-05T08:00:00Z,0,84,0,7.5
5048,2024-01-05 09:00:00+00:00,2024-01-05T09:00:00Z,0,83,0,7.8
5048,2024-01-05 10:00:00+00:00,2024-01-05T10:00:00Z,0,75,0,9.3
5048,2024-01-05 11:00:00+00:00,2024-01-05T11:00:00Z,1,79,1,8.5
5048,2024-01-05 12:00:00+00:00,2024-01-05T12:00:00Z,1,85,0.4,7.4
5048,2024-01-05 13:00:00+00:00,2024-01-05T13:00:00Z,0,77,0,8.8
5048,2024-01-05 14:00:00+00:00,2024-01-05T14:00:00Z,0,73,0,9.6
5048,2024-01-05 15:00:00+00:00,2024-01-05T15:00:00Z,1,74,0.2,9.4
5048,2024-01-05 16:00:00+00:00,2024-01-05T16:00:00Z,1,78,0.2,8.6
5048,2024-01-05 17:00:00+00:00,2024-01-05T17:00:00Z,0,75,0,9.2
5048,2024-01-05 18:00:00+00:00,2024-01-05T18:00:00Z,0,74,0,9.4
5048,2024-01-05 19:00:00+00:00,2024-01-05T19:00:00Z,1,72,0.4,9.8
5048,2024-01-05 20:00:00+00:00,2024-01-05T20:00:00Z,1,77,4.6,8.8
5048,2024-01-05 21:00:00+00:00,2024-01-05T21:00:00Z,1,78,3.6,8.7
5048,2024-01-05 22:00:00+00:00,2024-01-05T22:00:00Z,1,77,2.2,8.9
5048,2024-01-05 23:00:00+00:00,2024-01-05T23:00:00Z,1,78,4.4,8.7
5048,2024-01-06 00:00:00+00:00,2024-01-06T00:00:00Z,1,100,4.8,8.1
5048,2024-01-06 01:00:00+00:00,2024-01-06T01:00:00Z,1,98,4.6,8.6
5048,2024-01-06 02:00:00+00:00,2024-01-06T02:00:00Z,1,95,5,9
5048,2024-01-06 03:00:00+00:00,2024-01-06T03:00:00Z,1,96,4.4,8.8
5048,2024-01-06 04:00:00+00:00,2024-01-06T04:00:00Z,1,97,6.6,8.7
5048,2024-01-06 05:00:00+00:00,2024-01-06T05:00:00Z,1,96,4,8.8
5048,2024-01-06 06:00:00+00:00,2024-01-06T06:00:00Z,1,100,2,8.3
5048,2024-01-06 07:00:00+00:00,2024-01-06T07:00:00Z,1,98,3.6,8.6
5048,2024-01-06 08:00:00+00:00,2024-01-06T08:00:00Z,1,94,3.2,9.1
5048,2024-01-06 09:00:00+00:00,2024-01-06T09:00:00Z,1,95,2.8,9
5048,2024-01-06 10:00:00+00:00,2024-01-06T10:00:00Z,1,94,3.4,9.2
5048,2024-01-06 11:00:00+00:00,2024-01-06T11:00:00Z,1,95,4.2,9
5048,2024-01-06 12:00:00+00:00,2024-01-06T12:00:00Z,1,92,4.4,9.4
5048,2024-01-06 13:00:00+00:00,2024-01-06T13:00:00Z,1,93,3.6,9.3
5048,2024-01-06 14:00:00+00:00,2024-01-06T14:00:00Z,1,92,2,9.4
5048,2024-01-06 15:00:00+00:00,2024-01-06T15:00:00Z,1,95,5,9
5048,2024-01-06 16:00:00+00:00,2024-01-06T16:00:00Z,1,97,1,8.7
5048,2024-01-06 17:00:00+00:00,2024-01-06T17:00:00Z,1,96,2.6,8.8
5048,2024-01-06 18:00:00+00:00,2024-01-06T18:00:00Z,1,96,2.2,8.9
5048,2024-01-06 19:00:00+00:00,2024-01-06T19:00:00Z,1,96,2.2,8.9
5048,2024-01-06 20:00:00+00:00,2024-01-06T20:00:00Z,1,95,0.8,9
5048,2024-01-06 21:00:00+00:00,2024-01-06T21:00:00Z,1,90,0.4,9.8
5048,2024-01-06 22:00:00+00:00,2024-01-06T22:00:00Z,1,91,1.2,9.7
5048,2024-01-06 23:00:00+00:00,2024-01-06T23:00:00Z,1,93,0.6,9.3
5048,2024-01-07 00:00:00+00:00,2024-01-07T00:00:00Z,1,92,0.6,9.2
5048,2024-01-07 01:00:00+00:00,2024-01-07T01:00:00Z,1,93,0.4,9.1
5048,2024-01-07 02:00:00+00:00,2024-01-07T02:00:00Z,1,93,0.2,9.1
5048,2024-01-07 03:00:00+00:00,2024-01-07T03:00:00Z,1,88,0,9.9
5048,2024-01-07 04:00:00+00:00,2024-01-07T04:00:00Z,1,94,0,8.9
5048,2024-01-07 05:00:00+00:00,2024-01-07T05:00:00Z,1,97,0.6,8.4
5048,2024-01-07 06:00:00+00:00,2024-01-07T06:00:00Z,1,95,0.6,8.7
5048,2024-01-07 07:00:00+00:00,2024-01-07T07:00:00Z,1,100,1.2,7.9
5048,2024-01-07 08:00:00+00:00,2024-01-07T08:00:00Z,1,98,1,8.3
5048,2024-01-07 09:00:00+00:00,2024-01-07T09:00:00Z,1,94,1,8.9
5048,2024-01-07 10:00:00+00:00,2024-01-07T10:00:00Z,1,91,0.4,9.4
5048,2024-01-07 11:00:00+00:00,2024-01-07T11:00:00Z,0,84,0,10.5
5048,2024-01-07 12:00:00+00:00,2024-01-07T12:00:00Z,0,82,0,11
5048,2024-01-07 13:00:00+00:00,2024-01-07T13:00:00Z,0,83,0,10.7
5048,2024-01-07 14:00:00+00:00,2024-01-07T14:00:00Z,1,87,0,10.1
5048,2024-01-07 15:00:00+00:00,2024-01-07T15:00:00Z,1,88,0,9.9
5048,2024-01-07 16:00:00+00:00,2024-01-07T16:00:00Z,0,83,0,10.8
5048,2024-01-07 17:00:00+00:00,2024-01-07T17:00:00Z,0,82,0,11
5048,2024-01-07 18:00:00+00:00,2024-01-07T18:00:00Z,0,85,0,10.3
5048,2024-01-07 19:00:00+00:00,2024-01-07T19:00:00Z,1,88,0,9.9
5048,2024-01-07 20:00:00+00:00,2024-01-07T20:00:00Z,1,88,0,9.9
5048,2024-01-07 21:00:00+00:00,2024-01-07T21:00:00Z,1,90,0,9.6
5048,2024-01-07 22:00:00+00:00,2024-01-07T22:00:00Z,1,96,0,8.6
5048,2024-01-07 23:00:00+00:00,2024-01-07T23:00:00Z,1,93,0,9
5048,2024-01-08 00:00:00+00:00,2024-01-08T00:00:00Z,0,72,0,9.1
5048,2024-01-08 01:00:00+00:00,2024-01-08T01:00:00Z,0,74,0,8.6
5048,2024-01-08 02:00:00+00:00,2024-01-08T02:00:00Z,0,73,0,8.9
5048,2024-01-08 03:00:00+00:00,2024-01-08T03:00:00Z,0,72,0,9
5048,2024-01-08 04:00:00+00:00,2024-01-08T04:00:00Z,0,74,0,8.7
5048,2024-01-08 05:00:00+00:00,2024-01-08T05:00:00Z,0,77,0,8.1
5048,2024-01-08 06:00:00+00:00,2024-01-08T06:00:00Z,0,79,0,7.7
5048,2024-01-08 07:00:00+00:00,2024-01-08T07:00:00Z,0,81,0,7.3
5048,2024-01-08 08:00:00+00:00,2024-01-08T08:00:00Z,0,81,0,7.3
5048,2024-01-08 09:00:00+00:00,2024-01-08T09:00:00Z,0,85,0,6.7
5048,2024-01-08 10:00:00+00:00,2024-01-08T10:00:00Z,0,84,0,6.9
5048,2024-01-08 11:00:00+00:00,2024-01-08T11:00:00Z,0,78,0,8
5048,2024-01-08 12:00:00+00:00,2024-01-08T12:00:00Z,0,72,0,9.1
5048,2024-01-08 13:00:00+00:00,2024-01-08T13:00:00Z,0,69,0,9.7
5048,2024-01-08 14:00:00+00:00,2024-01-08T14:00:00Z,0,69,0,9.8
5048,2024-01-08 15:00:00+00:00,2024-01-08T15:00:00Z,0,72,0,9
5048,2024-01-08 16:00:00+00:00,2024-01-08T16:00:00Z,0,76,0,8.3
5048,2024-01-08 17:00:00+00:00,2024-01-08T17:00:00Z,0,81,0,7.3
5048,2024-01-08 18:00:00+00:00,2024-01-08T18:00:00Z,0,85,0,6.6
5048,2024-01-08 19:00:00+00:00,2024-01-08T19:00:00Z,1,89,0,6
5048,2024-01-08 20:00:00+00:00,2024-01-08T20:00:00Z,1,91,0,5.6
5048,2024-01-08 21:00:00+00:00,2024-01-08T21:00:00Z,1,92,0,5.5
5048,2024-01-08 22:00:00+00:00,2024-01-08T22:00:00Z,1,93,0,5.4
5048,2024-01-08 23:00:00+00:00,2024-01-08T23:00:00Z,1,93,0,5.3
5048,2024-01-09 00:00:00+00:00,2024-01-09T00:00:00Z,0,79,0,4.9
5048,2024-01-09 01:00:00+00:00,2024-01-09T01:00:00Z,0,80,0,4.699410538693373
5048,2024-01-09 02:00:00+00:00,2024-01-09T02:00:00Z,0,80,0,4.650000000039128
5048,2024-01-09 03:00:00+00:00,2024-01-09T03:00:00Z,0,80,0,4.6994050246472385
5048,2024-01-09 04:00:00+00:00,2024-01-09T04:00:00Z,0,79,0,4.8442587260799295
5048,2024-01-09 05:00:00+00:00,2024-01-09T05:00:00Z,0,78,0,5.0746895180626534
5048,2024-01-09 06:00:00+00:00,2024-01-09T06:00:00Z,0,76,0,5.374993849903426
5048,2024-01-09 07:00:00+00:00,2024-01-09T07:00:00Z,0,74,0,5.724706382497575
5048,2024-01-09 08:00:00+00:00,2024-01-09T08:00:00Z,0,72,0,6.099994673852601
5048,2024-01-09 09:00:00+00:00,2024-01-09T09:00:00Z,0,70,0,6.475283328177458
5048,2024-01-09 10:00:00+00:00,2024-01-09T10:00:00Z,0,69,0,6.824996924945192
5048,2024-01-09 11:00:00+00:00,2024-01-09T11:00:00Z,0,67,0,7.125302949641293
5048,2024-01-09 12:00:00+00:00,2024-01-09T12:00:00Z,0,66,0,7.355735947795262
5048,2024-01-09 13:00:00+00:00,2024-01-09T13:00:00Z,0,66,0,7.5005922183674905
5048,2024-01-09 14:00:00+00:00,2024-01-09T14:00:00Z,0,65,0,7.550000000000001
5048,2024-01-09 15:00:00+00:00,2024-01-09T15:00:00Z,0,66,0,7.5005922183674905
5048,2024-01-09 16:00:00+00:00,2024-01-09T16:00:00Z,0,66,0,7.355735947795262
5048,2024-01-09 17:00:00+00:00,2024-01-09T17:00:00Z,0,67,0,7.125302949641293
5048,2024-01-09 18:00:00+00:00,2024-01-09T18:00:00Z,0,81,0,4.4
5048,2024-01-09 19:00:00+00:00,2024-01-09T19:00:00Z,0,83,0,4.1
5048,2024-01-09 20:00:00+00:00,2024-01-09T20:00:00Z,0,83,0,4.2
5048,2024-01-09 21:00:00+00:00,2024-01-09T21:00:00Z,0,82,0,4.3
5048,2024-01-09 22:00:00+00:00,2024-01-09T22:00:00Z,1,86,0,3.7
5048,2024-01-09 23:00:00+00:00,2024-01-09T23:00:00Z,1,87,0,3.4
5048,2024-01-10 00:00:00+00:00,2024-01-10T00:00:00Z,0,71,0,3
5048,2024-01-10 01:00:00+00:00,2024-01-10T01:00:00Z,0,73,0,2.5
5048,2024-01-10 02:00:00+00:00,2024-01-10T02:00:00Z,0,74,0,2.3
5048,2024-01-10 03:00:00+00:00,2024-01-10T03:00:00Z,0,77,0,1.8
5048,2024-01-10 04:00:00+00:00,2024-01-10T04:00:00Z,0,78,0,1.7
5048,2024-01-10 05:00:00+00:00,2024-01-10T05:00:00Z,0,77,0,1.9
5048,2024-01-10 06:00:00+00:00,2024-01-10T06:00:00Z,0,78,0,1.6
5048,2024-01-10 07:00:00+00:00,2024-01-10T07:00:00Z,0,75,0,2.1
5048,2024-01-10 08:00:00+00:00,2024-01-10T08:00:00Z,0,77,0,1.9
5048,2024-01-10 09:00:00+00:00,2024-01-10T09:00:00Z,0,77,0,1.9
5048,2024-01-10 10:00:00+00:00,2024-01-10T10:00:00Z,0,73,0,2.5
5048,2024-01-10 11:00:00+00:00,2024-01-10T11:00:00Z,0,69,0,3.4
5048,2024-01-10 12:00:00+00:00,2024-01-10T12:00:00Z,0,65,0,4.2
5048,2024-01-10 13:00:00+00:00,2024-01-10T13:00:00Z,0,62,0,4.8
5048,2024-01-10 14:00:00+00:00,2024-01-10T14:00:00Z,0,61,0,5.1
5048,2024-01-10 15:00:00+00:00,2024-01-10T15:00:00Z,0,60,0,5.3
5048,2024-01-10 16:00:00+00:00,2024-01-10T16:00:00Z,0,62,0,4.8
5048,2024-01-10 17:00:00+00:00,2024-01-10T17:00:00Z,0,65,0,4.2
5048,2024-01-10 18:00:00+00:00,2024-01-10T18:00:00Z,0,70,0,3.2
5048,2024-01-10 19:00:00+00:00,2024-01-10T19:00:00Z,0,70,0,3.2
5048,2024-01-10 20:00:00+00:00,2024-01-10T20:00:00Z,0,75,0,2.1
5048,2024-01-10 21:00:00+00:00,2024-01-10T21:00:00Z,0,72,0,2.8
5048,2024-01-10 22:00:00+00:00,2024-01-10T22:00:00Z,0,74,0,2.4
5048,2024-01-10 23:00:00+00:00,2024-01-10T23:00:00Z,0,80,0,1.3
5048,2024-01-11 00:00:00+00:00,2024-01-11T00:00:00Z,0,62,0,1.5
5048,2024-01-11 01:00:00+00:00,2024-01-11T01:00:00Z,0,63,0,1.4
5048,2024-01-11 02:00:00+00:00,2024-01-11T02:00:00Z,0,65,0,0.9
5048,2024-01-11 03:00:00+00:00,2024-01-11T03:00:00Z,0,66,0,0.8
5048,2024-01-11 04:00:00+00:00,2024-01-11T04:00:00Z,0,65,0,1
5048,2024-01-11 05:00:00+00:00,2024-01-11T05:00:00Z,0,68,0,0.3
5048,2024-01-11 06:00:00+00:00,2024-01-11T06:00:00Z,0,74,0,-0.8
5048,2024-01-11 07:00:00+00:00,2024-01-11T07:00:00Z,0,76,0,-1.2
5048,2024-01-11 08:00:00+00:00,2024-01-11T08:00:00Z,0,75,0,-1
5048,2024-01-11 09:00:00+00:00,2024-01-11T09:00:00Z,0,66,0,0.8
5048,2024-01-11 10:00:00+00:00,2024-01-11T10:00:00Z,0,57,0,2.8
5048,2024-01-11 11:00:00+00:00,2024-01-11T11:00:00Z,0,49,0,4.9
5048,2024-01-11 12:00:00+00:00,2024-01-11T12:00:00Z,0,45,0,6.3
5048,2024-01-11 13:00:00+00:00,2024-01-11T13:00:00Z,0,42,0,7.2
5048,2024-01-11 14:00:00+00:00,2024-01-11T14:00:00Z,0,40,0,8
5048,2024-01-11 15:00:00+00:00,2024-01-11T15:00:00Z,0,39,0,8.1
5048,2024-01-11 16:00:00+00:00,2024-01-11T16:00:00Z,0,41,0,7.6
5048,2024-01-11 17:00:00+00:00,2024-01-11T17:00:00Z,0,44,0,6.4
5048,2024-01-11 18:00:00+00:00,2024-01-11T18:00:00Z,0,47,0,5.5
5048,2024-01-11 19:00:00+00:00,2024-01-11T19:00:00Z,0,50,0,4.7
5048,2024-01-11 20:00:00+00:00,2024-01-11T20:00:00Z,0,53,0,3.8
5048,2024-01-11 21:00:00+00:00,2024-01-11T21:00:00Z,0,50,0,4.6
5048,2024-01-11 22:00:00+00:00,2024-01-11T22:00:00Z,0,50,0,4.7
5048,2024-01-11 23:00:00+00:00,2024-01-11T23:00:00Z,0,55,0,3.4
5048,2024-01-12 00:00:00+00:00,2024-01-12T00:00:00Z,0,80,0,1.9
5048,2024-01-12 01:00:00+00:00,2024-01-12T01:00:00Z,0,71,0,3.5
5048,2024-01-12 02:00:00+00:00,2024-01-12T02:00:00Z,0,80,0,1.9
5048,2024-01-12 03:00:00+00:00,2024-01-12T03:00:00Z,0,77,0,2.4
5048,2024-01-12 04:00:00+00:00,2024-01-12T04:00:00Z,0,83,0,1.4
5048,2024-01-12 05:00:00+00:00,2024-01-12T05:00:00Z,0,72,0,3.3
5048,2024-01-12 06:00:00+00:00,2024-01-12T06:00:00Z,0,67,0,4.3
5048,2024-01-12 07:00:00+00:00,2024-01-12T07:00:00Z,0,68,0,4.1
5048,2024-01-12 08:00:00+00:00,2024-01-12T08:00:00Z,0,69,0,3.9
5048,2024-01-12 09:00:00+00:00,2024-01-12T09:00:00Z,0,67,0,4.3
5048,2024-01-12 10:00:00+00:00,2024-01-12T10:00:00Z,0,58,0,6.4
5048,2024-01-12 11:00:00+00:00,2024-01-12T11:00:00Z,0,53,0,7.8
5048,2024-01-12 12:00:00+00:00,2024-01-12T12:00:00Z,0,50,0,8.6
5048,2024-01-12 13:00:00+00:00,2024-01-12T13:00:00Z,0,52,0,8.1
5048,2024-01-12 14:00:00+00:00,2024-01-12T14:00:00Z,0,51,0,8.3
5048,2024-01-12 15:00:00+00:00,2024-01-12T15:00:00Z,0,51,0,8.3
5048,2024-01-12 16:00:00+00:00,2024-01-12T16:00:00Z,0,54,0,7.6
5048,2024-01-12 17:00:00+00:00,2024-01-12T17:00:00Z,0,56,0,6.9
5048,2024-01-12 18:00:00+00:00,2024-01-12T18:00:00Z,0,61,0,5.7
5048,2024-01-12 19:00:00+00:00,2024-01-12T19:00:00Z,0,63,0,5.3
5048,2024-01-12 20:00:00+00:00,2024-01-12T20:00:00Z,0,65,0,4.9
5048,2024-01-12 21:00:00+00:00,2024-01-12T21:00:00Z,0,73,0,3.2
5048,2024-01-12 22:00:00+00:00,2024-01-12T22:00:00Z,0,74,0,3
5048,2024-01-12 23:00:00+00:00,2024-01-12T23:00:00Z,0,76,0,2.6
5048,2024-01-13 00:00:00+00:00,2024-01-13T00:00:00Z,0,54,0,2.2
5048,2024-01-13 01:00:00+00:00,2024-01-13T01:00:00Z,0,53,0,2.4
5048,2024-01-13 02:00:00+00:00,2024-01-13T02:00:00Z,0,55,0,1.9
5048,2024-01-13 03:00:00+00:00,2024-01-13T03:00:00Z,0,57,0,1.5
5048,2024-01-13 04:00:00+00:00,2024-01-13T04:00:00Z,0,60,0,0.8
5048,2024-01-13 05:00:00+00:00,2024-01-13T05:00:00Z,0,60,0,0.6
5048,2024-01-13 06:00:00+00:00,2024-01-13T06:00:00Z,0,65,0,-0.3
5048,2024-01-13 07:00:00+00:00,2024-01-13T07:00:00Z,0,60,0,0.6
5048,2024-01-13 08:00:00+00:00,2024-01-13T08:00:00Z,0,73,0,-1.9
5048,2024-01-13 09:00:00+00:00,2024-01-13T09:00:00Z,0,65,0,-0.4
5048,2024-01-13 10:00:00+00:00,2024-01-13T10:00:00Z,0,55,0,1.9
5048,2024-01-13 11:00:00+00:00,2024-01-13T11:00:00Z,0,51,0,3
5048,2024-01-13 12:00:00+00:00,2024-01-13T12:00:00Z,0,47,0,4
5048,2024-01-13 13:00:00+00:00,2024-01-13T13:00:00Z,0,45,0,4.9
5048,2024-01-13 14:00:00+00:00,2024-01-13T14:00:00Z,0,42,0,5.8
5048,2024-01-13 15:00:00+00:00,2024-01-13T15:00:00Z,0,43,0,5.5
5048,2024-01-13 16:00:00+00:00,2024-01-13T16:00:00Z,0,44,0,5.2
5048,2024-01-13 17:00:00+00:00,2024-01-13T17:00:00Z,0,46,0,4.5
5048,2024-01-13 18:00:00+00:00,2024-01-13T18:00:00Z,0,49,0,3.5
5048,2024-01-13 19:00:00+00:00,2024-01-13T19:00:00Z,0,51,0,3.1
