PartitionKey,RowKey,BBCHCode,Botrite,BotriteIndex,BotriteStato,Date,GDDState,OidioPrimaria,OidioPrimariaStato,OidioSecondaria,OidioSecondariaStato,PeronosporaPrimaria,PeronosporaPrimariaStato,PeronosporaSecondaria,PeronosporaSecondariaLAORE,PeronosporaSecondariaLAOREStato,PeronosporaSecondariaStato,SusceptibilityDownyMildew,SusceptibilityGreyMould,SusceptibilityPowderyMildew,hydrothermaltimeDaily_Botrytis_cinerea,hydrothermaltimeDaily_Bremia_lactucae,hydrothermaltimeDaily_Fusarium_spp,hydrothermaltimeDaily_Leveillula_taurica,hydrothermaltimeDaily_Magnaporthe_oryzae,hydrothermaltimeDaily_Monilia_fructigena,hydrothermaltimeDaily_Phytophthora_infestans,hydrothermaltimeDaily_Plasmopara_viticola,hydrothermaltimeDaily_Pseudoperonospora_cubensis,hydrothermaltimeDaily_Puccinia_recondita,hydrothermaltimeDaily_Puccinia_striiformis,hydrothermaltimeDaily_Septoria_spp,hydrothermaltimeDaily_Spilocaea_oleaginea,hydrothermaltimeDaily_Taphrina_deformans,hydrothermaltimeDaily_Uncinula_necator,hydrothermaltimeDaily_Venturia_inaequalis,hydrothermaltimeDaily_Venturia_pyrina,infectionRiskString_Botrytis_cinerea,infectionRiskString_Bremia_lactucae,infectionRiskString_Fusarium_spp,infectionRiskString_Leveillula_taurica,infectionRiskString_Magnaporthe_oryzae,infectionRiskString_Monilia_fructigena,infectionRiskString_Phytophthora_infestans,infectionRiskString_Plasmopara_viticola,infectionRiskString_Pseudoperonospora_cubensis,infectionRiskString_Puccinia_recondita,infectionRiskString_Puccinia_striiformis,infectionRiskString_Septoria_spp,infectionRiskString_Spilocaea_oleaginea,infectionRiskString_Taphrina_deformans,infectionRiskString_Uncinula_necator,infectionRiskString_Venturia_inaequalis,infectionRiskString_Venturia_pyrina,infectionRisk_Botrytis_cinerea,infectionRisk_Bremia_lactucae,infectionRisk_Fusarium_spp,infectionRisk_Leveillula_taurica,infectionRisk_Magnaporthe_oryzae,infectionRisk_Monilia_fructigena,infectionRisk_Phytophthora_infestans,infectionRisk_Plasmopara_viticola,infectionRisk_Pseudoperonospora_cubensis,infectionRisk_Puccinia_recondita,infectionRisk_Puccinia_striiformis,infectionRisk_Septoria_spp,infectionRisk_Spilocaea_oleaginea,infectionRisk_Taphrina_deformans,infectionRisk_Uncinula_necator,infectionRisk_Venturia_inaequalis,infectionRisk_Venturia_pyrina,lw,rain,rhmax,rhmin,tmax,tmin
5112,2024-01-14 23:00:00+00:00,0,0,0,186,2024-01-14T23:00:00Z,17.304482014323433,0,12,-10,0,0,16,0,0,909.419978289224,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5112,2024-01-15 23:00:00+00:00,0,0,0,186,2024-01-15T23:00:00Z,17.304482014323433,0,12,-10,0,0,16,0,0,909.419978289224,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5112,2024-01-16 23:00:00+00:00,0,0,0,186,2024-01-16T23:00:00Z,17.304482014323433,0,12,-10,0,0,16,0,0,909.419978289224,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5112,2024-01-17 23:00:00+00:00,0,0,0,186,2024-01-17T23:00:00Z,17.304482014323433,0,12,-10,0,0,16,0,0,909.419978289224,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5112,2024-01-18 23:00:00+00:00,0,0,0,186,2024-01-18T23:00:00Z,17.75420478762267,0,12,-10,0,0,16,0,0.10832085707464471,909.5282991462987,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5112,2024-01-19 23:00:00+00:00,0,0,0,186,2024-01-19T23:00:00Z,17.790440832065258,0,12,-10,0,0,16,0,0.2889100716832404,909.8172092179819,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5112,2024-01-20 23:00:00+00:00,0,0,0,186,2024-01-20T23:00:00Z,17.790440832065258,0,12,-10,0,0,16,0,0,909.8172092179819,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5112,2024-01-21 23:00:00+00:00,0,0,0,186,2024-01-21T23:00:00Z,17.790440832065258,0,12,-10,0,0,16,0,0,909.8172092179819,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5112,2024-01-22 23:00:00+00:00,0,0,0,186,2024-01-22T23:00:00Z,17.790440832065258,0,12,-10,0,0,16,0,0,909.8172092179819,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5112,2024-01-23 23:00:00+00:00,0,0,0,186,2024-01-23T23:00:00Z,17.790440832065258,0,12,-10,0,0,16,0,0,909.8172092179819,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5112,2024-01-24 23:00:00+00:00,0,0,0,186,2024-01-24T23:00:00Z,17.790440832065258,0,12,-10,0,0,16,0,0,909.8172092179819,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5112,2024-01-25 23:00:00+00:00,0,0,0,186,2024-01-25T23:00:00Z,17.790440832065258,0,12,-10,0,0,16,0,0,909.8172092179819,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5112,2024-01-26 23:00:00+00:00,0,0,0,186,2024-01-26T23:00:00Z,17.790440832065258,0,12,-10,0,0,16,0,0,909.8172092179819,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5112,2024-01-27 23:00:00+00:00,0,0,0,186,2024-01-27T23:00:00Z,17.790440832065258,0,12,-10,0,0,16,0,0,909.8172092179819,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5112,2024-01-28 23:00:00+00:00,0,0,0,186,2024-01-28T23:00:00Z,17.790440832065258,0,12,-10,0,0,16,0,0,909.8172092179819,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5112,2024-01-29 23:00:00+00:00,0,0,0,186,2024-01-29T23:00:00Z,17.790440832065258,0,12,-10,0,0,16,0,0,909.8172092179819,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5112,2024-01-30 23:00:00+00:00,0,0,0,186,2024-01-30T23:00:00Z,17.790440832065258,0,12,-10,0,0,16,0,0,909.8172092179819,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5112,2024-01-31 23:00:00+00:00,0,0,0,186,2024-01-31T23:00:00Z,17.790440832065258,0,12,-10,0,0,16,0,0,909.8172092179819,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5112,2024-02-01 23:00:00+00:00,0,0,0,186,2024-02-01T23:00:00Z,17.790440832065258,0,12,-10,0,0,16,0,0,909.8172092179819,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5112,2024-02-02 23:00:00+00:00,0,0,0,186,2024-02-02T23:00:00Z,17.790440832065258,0,12,-10,0,0,16,0,0.11508326949180724,909.9322924874738,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5112,2024-02-03 23:00:00+00:00,0,0,0,186,2024-02-03T23:00:00Z,17.790440832065258,0,12,-10,0,0,16,0,0,909.9322924874738,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5112,2024-02-04 23:00:00+00:00,0,0,0,186,2024-02-04T23:00:00Z,17.790440832065258,0,12,-10,0,0,16,0,0,909.9322924874738,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5112,2024-02-05 23:00:00+00:00,0,0,0,186,2024-02-05T23:00:00Z,17.953146748357838,0,12,-10,0,0,16,0,0,909.9322924874738,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5112,2024-02-06 23:00:00+00:00,0,0,0,186,2024-02-06T23:00:00Z,18.310438999792712,0,12,-10,0,0,16,0,0.06457102029183556,909.9968635077656,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5112,2024-02-07 23:00:00+00:00,0,0,0,186,2024-02-07T23:00:00Z,21.098355905788313,0,12,-10,0,0,16,0,1.5713994548782115,911.5682629626439,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5112,2024-02-08 23:00:00+00:00,0,0,0,186,2024-02-08T23:00:00Z,24.352081541065598,0,12,-10,0,0,16,0,0.007554635583199663,911.5758175982271,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5112,2024-02-09 23:00:00+00:00,0,0,0,186,2024-02-09T23:00:00Z,28.85467049095883,0,12,-10,0,0,16,0,3.9358558705100006,915.5116734687371,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5112,2024-02-10 23:00:00+00:00,1,0,0,186,2024-02-10T23:00:00Z,35.59551584702683,1,13,-10,0,0,16,0,6.412682910172496,921.9243563789096,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5112,2024-02-11 23:00:00+00:00,1,0,0,186,2024-02-11T23:00:00Z,43.069627519397635,0,13,-10,0,1,17,0,5.245853086252685,927.1702094651623,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5112,2024-02-12 23:00:00+00:00,1,0,0,186,2024-02-12T23:00:00Z,48.1246058828898,0,13,-10,0,0,17,0,2.4128009933473766,929.5830104585096,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5112,2024-02-13 23:00:00+00:00,1,0,0,186,2024-02-13T23:00:00Z,52.07061731309807,0,13,-10,0,0,17,0,0,929.5830104585096,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5112,2024-02-14 23:00:00+00:00,0,0,0,186,2024-02-14T23:00:00Z,0,0,13,0,0,0,17,0,0,929.5830104585096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,3,3
5112,2024-02-15 23:00:00+00:00,0,0,0,186,2024-02-15T23:00:00Z,0.11969976488155366,0,13,0,0,0,17,0,0,929.5830104585096,0,0,0,0,0,0,0,0.03409890545110497,0,0,0,0,0,0.13341078379965632,0,0,0,0,0,0,0.053816435997672704,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.4,85,52,9.4,2.3
5112,2024-02-16 23:00:00+00:00,0,0,0,186,2024-02-16T23:00:00Z,0.11969976488155366,0,13,0,0,0,17,0,0,929.5830104585096,0,0,0,0,0,0,0,0.0019587976861385557,0,0,0,0,0,0.008118495982197561,0,0,0,0,0,0,0.003103103088950659,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.4,82,49,8.2,1
5112,2024-02-17 23:00:00+00:00,0,0,0,186,2024-02-17T23:00:00Z,1.5990767015624716,0,13,0,0,0,17,0,0,929.5830104585096,0,0,0,0,0,0,0,0.06428002842444247,0,0,0,0,0,0.2510803637591391,0,0,0,0,0,0,0.10142856717836965,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.4,86,42,13.6,2.9
5112,2024-02-18 23:00:00+00:00,0,0,0,186,2024-02-18T23:00:00Z,8.734351264072885,0,13,0,0,0,17,0,1.2390413829566504,930.8220518414663,0,0,0,0,0,3.0008952704639156,0.10487954585264578,2.1223702996605263,0,0,1.2305415291564272,0,1.4464876151721227,6.2262734610175725,9.874213825660036,0,1.2305415291564272,1.0835510260222192,0,0.6287539154294689,3.2638538766370058,molto basso,basso,molto basso,basso,molto basso,molto basso,molto basso,molto basso,medio,alto,alto,molto basso,molto basso,molto basso,molto basso,molto basso,basso,0,1,0,1,0,0,0,0,2,3,3,0,0,0,0,0,1,12,0,93,47,17.3,7.1
5112,2024-02-19 23:00:00+00:00,0,0,0,186,2024-02-19T23:00:00Z,15.13932329455332,0,13,0,0,0,17,0,0.27009329750798466,931.0921451389743,0,0,0,0,0,0.503838594239977,0.009898367173489183,0.37072633706874625,0,0,0.20343635732949547,0,0.23960084223362496,1.10071009719112,1.763939827062468,0,0.20343635732949547,0.17893488219304413,0,0.09611756523437574,0.5709203772797979,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0.4,90,42,17.1,5.7
5112,2024-02-20 23:00:00+00:00,0,0,0,186,2024-02-20T23:00:00Z,20.901356807420363,0,13,0,0,0,17,0,0.030359611205966704,931.1225047501803,0,0,0,0,0,0,0,0.05344708323654226,0,0,0,0,0,0.19325856256167395,0,0,0,0,0,0,0.0838590872832202,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,86,37,17.5,4.6
5112,2024-02-21 23:00:00+00:00,0,0,0,186,2024-02-21T23:00:00Z,25.61112408013229,0,13,0,0,0,17,0,0.05561521755209433,931.1781199677324,0,0,0,0,0,0.05057586193680948,0,0.1376308281505138,0,0,0.018159032327397653,0,0.02169432866758286,0.4707572136898823,0.28963706191989935,0,0.018159032327397653,0.015843585974650694,0,0,0.21486461171370091,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,molto basso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.2,86,37,16.4,3.9
5112,2024-02-22 23:00:00+00:00,0,0,0,186,2024-02-22T23:00:00Z,29.40659925266779,0,13,0,0,0,17,0,1.4055126676396121,932.583632635372,0,0,0,0,0.023505981085555926,3.4404158118762664,0.5075632639700887,2.377139460037597,0.005257581237762823,0,1.590761893985991,0.020831251609747064,1.8411227210632664,6.579352408631169,7.2780696483601615,0.008883329597375113,1.590761893985991,1.4136579546695909,0,1.1029111504426372,3.6228806376502365,molto basso,basso,molto basso,basso,molto basso,molto basso,molto basso,molto basso,medio,alto,alto,molto basso,molto basso,molto basso,molto basso,molto basso,basso,0,1,0,1,0,0,0,0,2,3,3,0,0,0,0,0,1,13,2.6,94,66,10.6,5.4
