sourceVocabTitle,targetVocabTitle,dtidentifier,dtpreferredLabel,Relationship,identifier,preferredLabel,DateCreated,Creator,mappingUrl,Status
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::ZNTC,Zooplankton non taxonomy-related biomass expressed as carbon per unit volume of the water column,narrower,SDN:P07::CF14N35,mole_concentration_of_miscellaneous_zooplankton_expressed_as_carbon_in_sea_water,2010-10-15 09:10:24,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/183107/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::ZNTC,Zooplankton non taxonomy-related biomass expressed as carbon per unit volume of the water column,narrower,SDN:P07::CF14N46,mole_concentration_of_zooplankton_expressed_as_carbon_in_sea_water,2010-10-15 09:10:24,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/183108/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::ZNTC,Zooplankton non taxonomy-related biomass expressed as carbon per unit volume of the water column,related,SDN:P07::CF14N32,mole_concentration_of_mesozooplankton_expressed_as_carbon_in_sea_water,2010-10-15 09:10:24,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/183106/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::ZCTC,Zooplankton taxonomy-related biomass expressed as carbon per unit volume of the water column,related,SDN:P07::CF14N36,mole_concentration_of_organic_detritus_expressed_as_carbon_in_sea_water,2010-10-15 09:10:24,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/183105/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::WVST,Wave height and period statistics,narrower,SDN:P07::IRPTM00V,sea_surface_wave_mean_height,2018-09-26 09:09:46,Rob Thomas,http://vocab.nerc.ac.uk/mapping/I/1534552/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::WVST,Wave height and period statistics,narrower,SDN:P07::JNQS0CMX,sea_surface_wave_maximum_height,2018-09-26 09:09:46,Rob Thomas,http://vocab.nerc.ac.uk/mapping/I/1534554/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::WVST,Wave height and period statistics,narrower,SDN:P07::OCVYVB2M,sea_surface_wave_period_of_highest_wave,2018-09-26 09:09:46,Rob Thomas,http://vocab.nerc.ac.uk/mapping/I/1534551/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::WVST,Wave height and period statistics,narrower,SDN:P07::SUM7H3HM,sea_surface_wave_mean_period,2018-09-26 09:09:46,Rob Thomas,http://vocab.nerc.ac.uk/mapping/I/1534555/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::WVST,Wave height and period statistics,narrower,SDN:P07::CFSN0377,sea_surface_swell_wave_period,2007-07-05 04:07:21,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/32317/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::WVST,Wave height and period statistics,narrower,SDN:P07::CFSN0378,sea_surface_swell_wave_significant_height,2007-07-05 04:07:21,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/32318/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::WVST,Wave height and period statistics,narrower,SDN:P07::CFSN0385,sea_surface_wave_significant_height,2007-07-05 04:07:21,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/32321/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::WVST,Wave height and period statistics,narrower,SDN:P07::CFSN0389,sea_surface_wind_wave_period,2007-07-05 04:07:21,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/32323/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::WVST,Wave height and period statistics,narrower,SDN:P07::CFSN0390,sea_surface_wind_wave_significant_height,2007-07-05 04:07:21,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/32434/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::WVST,Wave height and period statistics,narrower,SDN:P07::CFV8N70,sea_surface_swell_wave_mean_period_from_variance_spectral_density_first_frequency_moment,2008-04-18 02:04:10,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/151992/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::WVST,Wave height and period statistics,narrower,SDN:P07::CFV8N71,sea_surface_swell_wave_mean_period_from_variance_spectral_density_inverse_frequency_moment,2008-04-18 02:04:10,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/151993/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::WVST,Wave height and period statistics,narrower,SDN:P07::CFV8N72,sea_surface_swell_wave_mean_period_from_variance_spectral_density_second_frequency_moment,2008-04-18 02:04:10,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/151994/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::WVST,Wave height and period statistics,narrower,SDN:P07::CFV8N73,sea_surface_wave_mean_period_from_variance_spectral_density_first_frequency_moment,2008-04-18 02:04:10,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/151995/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::WVST,Wave height and period statistics,narrower,SDN:P07::CFV8N74,sea_surface_wave_mean_period_from_variance_spectral_density_inverse_frequency_moment,2008-04-18 02:04:10,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/151996/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::WVST,Wave height and period statistics,narrower,SDN:P07::CFV8N75,sea_surface_wave_mean_period_from_variance_spectral_density_second_frequency_moment,2008-04-18 02:04:10,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/151997/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::WVST,Wave height and period statistics,narrower,SDN:P07::CFV8N76,sea_surface_wind_wave_mean_period_from_variance_spectral_density_first_frequency_moment,2008-04-18 02:04:10,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/151998/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::WVST,Wave height and period statistics,narrower,SDN:P07::CFV8N77,sea_surface_wind_wave_mean_period_from_variance_spectral_density_inverse_frequency_moment,2008-04-18 02:04:10,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/151999/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::WVST,Wave height and period statistics,narrower,SDN:P07::CFV8N78,sea_surface_wind_wave_mean_period_from_variance_spectral_density_second_frequency_moment,2008-04-18 02:04:10,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/152000/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::WVST,Wave height and period statistics,narrower,SDN:P07::CFV8NS6,wave_frequency,2008-04-18 02:04:10,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/152001/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::WVST,Wave height and period statistics,narrower,SDN:P07::CFSNA014,significant_height_of_swell_waves,2008-10-13 09:10:09,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/32325/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::WVST,Wave height and period statistics,narrower,SDN:P07::CFSNA015,significant_height_of_wind_and_swell_waves,2008-10-13 09:10:09,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/32326/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::WVST,Wave height and period statistics,narrower,SDN:P07::CFSNA027,swell_wave_period,2008-10-13 09:10:09,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/32328/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::WVST,Wave height and period statistics,narrower,SDN:P07::CFSNA029,wind_wave_period,2008-10-13 09:10:09,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/32329/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::WVST,Wave height and period statistics,narrower,SDN:P07::CFSNA030,significant_height_of_wind_waves,2008-10-13 09:10:09,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/32327/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::WVST,Wave height and period statistics,narrower,SDN:P07::CFSN0383,sea_surface_wave_frequency,2008-10-13 10:10:08,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/32320/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::WVST,Wave height and period statistics,narrower,SDN:P07::CFV13N31,sea_surface_wave_period_at_variance_spectral_density_maximum,2010-04-22 04:04:13,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/171423/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::WVST,Wave height and period statistics,narrower,SDN:P07::CFSN0380,sea_surface_swell_wave_zero_upcrossing_period,2017-03-27 03:03:35,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/32319/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::WVST,Wave height and period statistics,narrower,SDN:P07::CFSN0388,sea_surface_wave_zero_upcrossing_period,2017-03-27 03:03:35,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/32322/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::WVST,Wave height and period statistics,narrower,SDN:P07::CFSN0392,sea_surface_wind_wave_zero_upcrossing_period,2017-03-27 03:03:35,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/32324/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::WVST,Wave height and period statistics,related,SDN:P07::CF15N1,water_surface_height_above_reference_datum,2010-11-18 03:11:47,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/185021/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::WVSP,Spectral wave data parameters,narrower,SDN:P07::CFSN0382,sea_surface_wave_directional_variance_spectral_density,2007-07-05 04:07:21,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/32180/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::WVSP,Spectral wave data parameters,narrower,SDN:P07::CFSN0387,sea_surface_wave_variance_spectral_density,2007-07-05 04:07:21,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/32181/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::WSTR,Wind stress and shear,narrower,SDN:P07::CFSN0040,wind_speed_shear,2007-07-05 04:07:21,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/32364/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::WSTR,Wind stress and shear,narrower,SDN:P07::CFSN0296,surface_downward_eastward_stress,2007-07-05 04:07:21,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/32360/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::WSTR,Wind stress and shear,narrower,SDN:P07::CFSN0300,surface_downward_northward_stress,2007-07-05 04:07:21,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/32361/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::WSTR,Wind stress and shear,narrower,SDN:P07::CFSN0303,surface_downward_x_stress,2007-07-05 04:07:21,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/32362/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::WSTR,Wind stress and shear,narrower,SDN:P07::CFSN0304,surface_downward_y_stress,2007-07-05 04:07:21,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/32363/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::WSTR,Wind stress and shear,narrower,SDN:P07::CFSN0748,atmosphere_eastward_stress_due_to_gravity_wave_drag,2007-07-05 04:07:21,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/32437/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::WSTR,Wind stress and shear,narrower,SDN:P07::CFSN0762,atmosphere_northward_stress_due_to_gravity_wave_drag,2007-07-05 04:07:21,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/32356/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::WSTR,Wind stress and shear,narrower,SDN:P07::CFSNA019,atmosphere_surface_drag_coefficient,2008-10-13 09:10:09,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/32357/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::WSTR,Wind stress and shear,narrower,SDN:P07::CFSN0462,northward_wind_shear,2024-01-18 09:01:44,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/32359/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::WSTR,Wind stress and shear,narrower,SDN:P07::CFSN0654,eastward_wind_shear,2024-01-18 09:01:44,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/32358/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::VSRW,Visible waveband radiance and irradiance measurements in the water column,narrower,SDN:P07::CFSN0271,surface_downwelling_photosynthetic_radiative_flux_in_sea_water,2007-07-05 04:07:21,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/32300/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::VSRW,Visible waveband radiance and irradiance measurements in the water column,narrower,SDN:P07::CFSN0272,surface_downwelling_photosynthetic_spherical_irradiance_in_sea_water,2007-07-05 04:07:21,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/32301/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::VSRW,Visible waveband radiance and irradiance measurements in the water column,narrower,SDN:P07::CFSN0285,surface_downwelling_photosynthetic_photon_flux_in_sea_water,2007-07-05 04:07:21,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/32296/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::VSRW,Visible waveband radiance and irradiance measurements in the water column,narrower,SDN:P07::CFSN0286,surface_downwelling_photosynthetic_photon_radiance_in_sea_water,2007-07-05 04:07:21,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/32297/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::VSRW,Visible waveband radiance and irradiance measurements in the water column,narrower,SDN:P07::CFSN0287,surface_downwelling_photosynthetic_photon_spherical_irradiance_in_sea_water,2007-07-05 04:07:21,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/32298/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::VSRW,Visible waveband radiance and irradiance measurements in the water column,narrower,SDN:P07::CFSN0288,surface_downwelling_photosynthetic_radiance_in_sea_water,2007-07-05 04:07:21,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/32299/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::VSRW,Visible waveband radiance and irradiance measurements in the water column,narrower,SDN:P07::CFSN0476,omnidirectional_photosynthetic_spherical_irradiance_in_sea_water,2007-07-05 04:07:21,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/32432/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::VSRW,Visible waveband radiance and irradiance measurements in the water column,narrower,SDN:P07::CFSN0676,downwelling_photosynthetic_photon_flux_in_sea_water,2007-07-05 04:07:21,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/32289/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::VSRW,Visible waveband radiance and irradiance measurements in the water column,narrower,SDN:P07::CFSN0677,downwelling_photosynthetic_photon_radiance_in_sea_water,2007-07-05 04:07:21,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/32290/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::VSRW,Visible waveband radiance and irradiance measurements in the water column,narrower,SDN:P07::CFSN0678,downwelling_photosynthetic_photon_spherical_irradiance_in_sea_water,2007-07-05 04:07:21,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/32291/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::VSRW,Visible waveband radiance and irradiance measurements in the water column,narrower,SDN:P07::CFSN0679,downwelling_photosynthetic_radiance_in_sea_water,2007-07-05 04:07:21,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/32292/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::VSRW,Visible waveband radiance and irradiance measurements in the water column,narrower,SDN:P07::CFSN0680,downwelling_photosynthetic_radiative_flux_in_sea_water,2007-07-05 04:07:21,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/32293/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::VSRW,Visible waveband radiance and irradiance measurements in the water column,narrower,SDN:P07::CFSN0681,downwelling_photosynthetic_spherical_irradiance_in_sea_water,2007-07-05 04:07:21,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/32431/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::VSRW,Visible waveband radiance and irradiance measurements in the water column,narrower,SDN:P07::CF12N194,downwelling_shortwave_flux_in_sea_water,2009-09-30 09:09:18,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/167511/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::VSRW,Visible waveband radiance and irradiance measurements in the water column,narrower,SDN:P07::CFSN0670,downwelling_spherical_irradiance_in_sea_water,2009-09-30 09:09:18,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/167424/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::VSRW,Visible waveband radiance and irradiance measurements in the water column,narrower,SDN:P07::CFSN0673,downwelling_photon_flux_in_sea_water,2009-09-30 09:09:18,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/167413/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::VSRW,Visible waveband radiance and irradiance measurements in the water column,narrower,SDN:P07::CFSN0674,downwelling_photon_radiance_in_sea_water,2009-09-30 09:09:18,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/167414/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::VSRW,Visible waveband radiance and irradiance measurements in the water column,narrower,SDN:P07::CFSN0675,downwelling_photon_spherical_irradiance_in_sea_water,2009-09-30 09:09:18,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/167415/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::VSRW,Visible waveband radiance and irradiance measurements in the water column,narrower,SDN:P07::CFSN0682,downwelling_radiance_in_sea_water,2009-09-30 09:09:18,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/167416/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::VSRW,Visible waveband radiance and irradiance measurements in the water column,narrower,SDN:P07::CFSN0683,downwelling_radiative_flux_in_sea_water,2009-09-30 09:09:18,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/167417/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::VSRW,Visible waveband radiance and irradiance measurements in the water column,narrower,SDN:P07::CFSN0477,omnidirectional_spectral_spherical_irradiance_in_sea_water,2013-06-27 02:06:56,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/32294/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::VSRW,Visible waveband radiance and irradiance measurements in the water column,narrower,SDN:P07::CFSN0662,downwelling_spectral_photon_flux_in_sea_water,2013-06-27 02:06:56,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/167418/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::VSRW,Visible waveband radiance and irradiance measurements in the water column,narrower,SDN:P07::CFSN0663,downwelling_spectral_photon_radiance_in_sea_water,2013-06-27 02:06:56,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/167419/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::VSRW,Visible waveband radiance and irradiance measurements in the water column,narrower,SDN:P07::CFSN0664,downwelling_spectral_photon_spherical_irradiance_in_sea_water,2013-06-27 02:06:56,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/167420/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::VSRW,Visible waveband radiance and irradiance measurements in the water column,narrower,SDN:P07::CFSN0666,downwelling_spectral_radiance_in_sea_water,2013-06-27 02:06:56,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/167421/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::VSRW,Visible waveband radiance and irradiance measurements in the water column,narrower,SDN:P07::CFSN0668,downwelling_spectral_radiative_flux_in_sea_water,2013-06-27 02:06:56,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/167422/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::VSRW,Visible waveband radiance and irradiance measurements in the water column,narrower,SDN:P07::CFSN0669,downwelling_spectral_spherical_irradiance_in_sea_water,2013-06-27 02:06:56,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/167423/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::VSRW,Visible waveband radiance and irradiance measurements in the water column,narrower,SDN:P07::17G027ST,downwelling_spherical_irradiance_per_unit_wavelength_in_sea_water,2013-11-15 02:11:37,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/489728/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::VSRW,Visible waveband radiance and irradiance measurements in the water column,narrower,SDN:P07::1JSOE4OU,omnidirectional_spherical_irradiance_per_unit_wavelength_in_sea_water,2013-11-15 02:11:37,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/489729/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::VSRW,Visible waveband radiance and irradiance measurements in the water column,narrower,SDN:P07::6151973H,downwelling_radiance_per_unit_wavelength_in_sea_water,2013-11-15 02:11:37,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/489731/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::VSRW,Visible waveband radiance and irradiance measurements in the water column,narrower,SDN:P07::879S7613,downwelling_photon_spherical_irradiance_per_unit_wavelength_in_sea_water,2013-11-15 02:11:37,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/489733/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::VSRW,Visible waveband radiance and irradiance measurements in the water column,narrower,SDN:P07::92V2UOF6,surface_downwelling_photon_radiance_per_unit_wavelength_in_sea_water,2013-11-15 02:11:37,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/489734/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::VSRW,Visible waveband radiance and irradiance measurements in the water column,narrower,SDN:P07::BAJFI492,surface_downwelling_spherical_irradiance_per_unit_wavelength_in_sea_water,2013-11-15 02:11:37,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/489735/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::VSRW,Visible waveband radiance and irradiance measurements in the water column,narrower,SDN:P07::CS10ZOYX,surface_upwelling_radiance_per_unit_wavelength_in_air,2013-11-15 02:11:37,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/489736/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::VSRW,Visible waveband radiance and irradiance measurements in the water column,narrower,SDN:P07::E51WRQIW,downwelling_photon_flux_per_unit_wavelength_in_sea_water,2013-11-15 02:11:37,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/489737/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::VSRW,Visible waveband radiance and irradiance measurements in the water column,narrower,SDN:P07::JATNYVYW,surface_downwelling_radiative_flux_per_unit_wavelength_in_sea_water,2013-11-15 02:11:37,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/489742/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::VSRW,Visible waveband radiance and irradiance measurements in the water column,narrower,SDN:P07::JFTGSY33,surface_downwelling_photon_spherical_irradiance_per_unit_wavelength_in_sea_water,2013-11-15 02:11:37,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/489743/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::VSRW,Visible waveband radiance and irradiance measurements in the water column,narrower,SDN:P07::NAIK3LNA,downwelling_radiative_flux_per_unit_wavelength_in_sea_water,2013-11-15 02:11:37,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/489745/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::VSRW,Visible waveband radiance and irradiance measurements in the water column,narrower,SDN:P07::QASZPOPC,surface_downwelling_photon_flux_per_unit_wavelength_in_sea_water,2013-11-15 02:11:37,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/489747/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::VSRW,Visible waveband radiance and irradiance measurements in the water column,narrower,SDN:P07::RWP7TWKV,surface_upwelling_radiance_per_unit_wavelength_in_sea_water,2013-11-15 02:11:37,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/489748/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::VSRW,Visible waveband radiance and irradiance measurements in the water column,narrower,SDN:P07::VXOB20W3,surface_downwelling_radiance_per_unit_wavelength_in_sea_water,2013-11-15 02:11:37,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/489753/,accepted
SeaDataNet Parameter Discovery Vocabulary,Climate and Forecast Standard Names,SDN:P02::VSRW,Visible waveband radiance and irradiance measurements in the water column,narrower,SDN:P07::VY6WUPOO,surface_upwelling_radiative_flux_per_unit_wavelength_in_sea_water,2013-11-15 02:11:37,Roy Lowry,http://vocab.nerc.ac.uk/mapping/I/489754/,accepted
